,smiles,solvent,peakwavs_max,split
856,CC(=O)c1c2ccccc2n2c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c12,CS(C)=O,2.987469879518072,train
20039,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CCc1ccccc1O,2.1768374662183083,train
563,C1=Cc2ccccc2C(=Cc2ccc(-c3ccc(C=C4c5ccccc5C=Cc5ccccc54)cc3)cc2)c2ccccc21,C1CCOC1,3.657227138643068,train
14689,Cc1ccc(-c2ccnc3nc(-c4cc(C(F)(F)F)cc(C(F)(F)F)c4)nn23)cc1,ClCCl,4.012297734627832,train
8174,CCOC(=O)/C(C#N)=C\c1cn(-c2ccccc2)nc1-c1ccccc1,C1COCCO1,3.5626436781609194,train
15460,Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,ClC(Cl)Cl,3.2798941798941796,train
14669,Cc1ccc(-c2ccc(/C=C/c3ccccc3)cn2)nc1,CC#N,3.7008955223880595,train
385,C(=C/c1ncnc2ccccc12)\c1ccc(N2CCCCC2)cc1,ClCCl,2.917176470588235,train
2796,CC1=[N+]2C(=C(NC(C)c3ccccc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,2.171278458844133,train
19825,[C-]#[N+]c1ccc(-c2ccc(N(C)C)cc2)cc1,Cc1ccccc1,3.7683890577507597,train
14433,Cc1cc(C=C(C#N)C(=O)O)sc1C=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,ClC(Cl)Cl,2.398065764023211,train
7840,CCN(CC)c1ccc2cc(C#N)/c(=N\C(=O)C(C)C)oc2c1,CCO,2.937914691943128,train
8970,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(N4CCCCC4)n3)ccc21,C1CCOC1,3.3782016348773842,train
19654,Oc1ccc2ccc3cccc4ccc1c2c34,CN(C)P(=O)(N(C)C)N(C)C,3.192608980116977,train
2053,CC1(C)CC(/C=C/c2cn(-c3ccccc3)nc2-c2ccccc2)=CC(=C(C#N)C#N)C1,CCOC(C)=O,2.951904761904762,train
18465,O=C1OC(=O)C2=C1S[C@]13C2=C[C@H](c2ccccc21)c1ccccc13,ClCCl,2.944893111638955,train
3638,CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4ccc(C=C(C#N)C(=O)O)s4)s3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)s1,ClCCl,1.9493710691823898,train
8010,CCN1O/C(=c2\c(=Cc3ccc(-c4ccc5c(c4)C4CCCC4N5c4ccc(C#N)cc4)cc3)sc(=O)n2CC(=O)O)SC1=S,ClC(Cl)Cl,2.4027131782945736,train
3725,CCCCC(CC)COc1ccc(-c2ccc(N(c3ccc(-c4cc5c(s4)-c4sc(-c6ccc(-c7ccc(C=C(C#N)C(=O)O)cc7)c7nc(-c8ccccc8)c(-c8ccccc8)nc67)cc4C5(CCC(CC)CCC)CC(CC)CCCC)cc3)c3ccc(-c4ccc(OCC(CC)CCCC)cc4OCC(CC)CCCC)cc3)cc2)c(OCC(CC)CCCC)c1,ClCCl,2.274862385321101,train
15184,Cc1ccc(N=C2N=C3C=CC=CN3C2=Nc2ccc(C)cc2)cc1,C1CCOC1,2.1193162393162392,train
7167,CCCN1/C(=C\c2c(-c3ccc(N(C)C)cc3)c(=O)c2=O)C=Cc2ccccc21,Cc1ccccc1,3.4248618784530387,train
7779,CCN(CC)c1ccc2cc(/C=C/C(=O)/C=C(O)/C=C/c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,Cc1ccccc1,2.3934362934362934,train
18656,O=C1c2ccccc2-c2ccccc21,CC#N,3.2885941644562333,train
19323,O=c1c(Nc2ccccc2)c([O-])c1=[NH+]c1ccccc1,CO,3.178974358974359,train
18841,O=Cc1ccc(-c2ccc(N3CCCCC3)c3ccccc23)c2ccccc12,CCCCCC,3.756969696969697,train
20481,c1ccc(-c2nc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cn3)oc2-c2ccccc2)cc1,CC(C)OC(C)C,3.5321937321937322,train
20085,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,Cc1cc(C)cc(O)c1,2.0597565666617226,train
6006,CCCCCCc1cc(-c2sc(/C=C3/SC(=S)N(CC(=O)O)C3=O)cc2CCCCCC)sc1-c1ccc(N(c2ccc(OCCCC)cc2)c2ccc(OCCCC)cc2)cc1,ClCCl,2.3217228464419475,train
7223,CCCSC1=[N+]2C(=C(c3ccccc3)c3ccc(SCCC)n3[B-]2(F)F)C=C1,CO,2.15993031358885,train
16204,Fc1c(F)c(F)c([B-]2(c3c(F)c(F)c(F)c(F)c3F)Oc3c(ccc4c5c(ccc34)C=[N+](c3ccccc3)[B-](c3c(F)c(F)c(F)c(F)c3F)(c3c(F)c(F)c(F)c(F)c3F)O5)C=[N+]2c2ccccc2)c(F)c1F,ClCCl,2.326078799249531,train
474,C1=C(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)C1,C1CCOC1,3.625146198830409,train
7704,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,CC1CCCCC1,2.914433474377057,train
9147,CCn1c2sccc2c2c3nsnc3c3c4ccsc4n(CC)c3c21,Cc1ccccc1,2.9309692671394796,train
6921,CCCCc1ccc2ccc3c(C=O)ccc4ccc1c2c43,CC(C)=O,3.1308080808080807,train
5022,CCCCCCCCn1nc2c(-c3ccc(C(=O)O)s3)c3nc(-c4ccccc4)c(-c4ccccc4)nc3c(-c3ccc(-c4ccc(N5c6ccccc6C6C7CCC(C7)C65)cc4)s3)c2n1,ClCCl,2.1049235993208826,train
17439,N#Cc1ccc2c(c1)CCc1nc(-c3ccc([N+](=O)[O-])cc3)c3c(c1-2)CCc1cc(C#N)ccc1-3,C1CCOC1,3.745619335347432,train
12797,COc1ccc(C2=C/C(=C\c3ccc([N+](=O)[O-])cc3)C(=O)N2CC(C)C)cc1,C1COCCO1,2.6662365591397847,train
5887,CCCCCCc1cc(-c2cc(CCCCCC)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)sc1/C=C(\C#N)C(=O)O,ClC(Cl)Cl,2.530204081632653,train
6808,CCCC[C@@H](CC)Cn1nc2c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)sc3c3sc(-c4ccc(/C=C(/C#N)C(=O)O)s4)cc3c2n1,C1CCOC1,2.649145299145299,train
15919,F[B-]1(F)N(c2ccccc2)C=Cc2cccc[n+]21,C1CCOC1,2.917176470588235,train
20915,c1ccc2c(c1)CCc1c-2cnc2c1-c1ccccc1CC2,CCOC(C)=O,3.9358730158730157,train
20590,c1ccc(-c2nn(-c3ccccc3)c3nc4ccc(-n5c6ccccc6c6ccccc65)cc4cc23)cc1,CC#N,3.0164333997261075,train
11520,COCCOCCOCCOCCOc1ccc(OCCOCCOCCOCCOC)c(C=O)c1,CCCCO,3.5524355300859596,train
12838,COc1ccc(C2=C3C=c4c(oc5cc6c(cc45)[C@H]4CC[C@]5(C)C(=O)CC[C@H]5[C@@H]4CC6)=[N+]3[B-](F)(F)n3c2cc2c4cc5c(cc4oc23)CC[C@@H]2[C@@H]5CC[C@]3(C)C(=O)CC[C@@H]23)cc1,CO,2.0819479429051215,train
17384,N#Cc1ccc(C#N)c(C#Cc2cc(C#N)c(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2C#N)c1,ClC(Cl)Cl,2.5883089770354903,train
19822,[C-]#[N+]c1ccc(-c2ccc(N(C)C)cc2)cc1,CN(C)C=O,3.657227138643068,train
14751,Cc1ccc(-n2c(-c3ccc(C(F)(F)F)cc3)nc(-c3ccccc3O)c2-c2ccccc2O)cc1,C1CCOC1,3.948407643312102,train
7666,CCN(CC)c1ccc2cc(-c3ccc(-c4ccc5c6ccccc6c6c7cc(-c8ccc(-c9cc%10ccc(N(CC)CC)cc%10oc9=O)cc8)ccc7c7ccccc7c6c5c4)cc3)c(=O)oc2c1,ClC(Cl)Cl,3.0092233009708735,train
16808,N#CC(=Cc1ccc(-c2ncc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)o1)C(=O)O,C1CCOC1,2.375095785440613,train
11573,COCCOCCOc1ccc(OCCOCCOC)c(C=O)c1,CCCCO,3.5524355300859596,train
14454,Cc1cc(C=O)ccc1-c1ccc(N(C)C)cc1C,ClC(Cl)Cl,3.657227138643068,train
12978,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3c4ccccc4c(C#Cc4ccc(/C=C(\C#N)C(=O)O)s4)c4ccccc34)cc2)cc1,ClCCl,2.530204081632653,train
17573,NN=Cc1c(O)ccc2ccccc12,CCO,4.078289473684211,train
3002,CCC(=O)c1ccc2cc(N(C)C)ccc2c1,CC(C)=O,3.5422857142857143,train
9939,CN(C)c1ccc(C(=Cc2ccc(-c3ccc(N(c4ccccc4)c4ccc(C=C(C#N)C(=O)O)cc4)cc3)cc2)c2ccc(N(C)C)cc2)cc1,ClC(Cl)Cl,2.8699074074074074,train
18736,O=CC1=Cc2c(-c3ccccc3)oc(-c3ccccc3)c2C=C(C=O)C1,ClCCCl,3.387431693989071,train
8066,CCN1c2ccc(C=C3SC(=S)N(CC(=O)O)C3=O)cc2Sc2cc(C=C3SC(=S)N(CC(=O)O)C3=O)ccc21,CN(C)C=O,2.535378323108384,train
1056,CC(C)(C)NC(=O)c1ccc2ccc3cccc4ccc1c2c34,ClC(Cl)Cl,3.2885941644562333,train
9674,CN(C)c1ccc(/C=C/c2ccccn2)cc1,C1CCOC1,3.492394366197183,train
18701,O=C1c2ccccc2NC(c2ccccc2)N1Cc1ccccc1,CCCCCCCCCCCCCCCC,3.8147692307692305,train
1805,CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CC#N,3.2540682414698163,train
4771,CCCCCCCCOc1ccc(-n2c(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)cc3c2cc(-c2ccc(-c4ccc(C=Cc5ccc(-c6ccc(C=C(C#N)C(=O)O)cc6)c6cscc56)s4)cc2)n3-c2ccc(OCCCCCCCC)cc2)cc1,ClCCl,2.450197628458498,train
10700,CN1c2ccccc2Sc2c(C=Nc3ccc4c(c3)Cc3ccccc3-4)cccc21,ClCCl,3.5321937321937322,train
4520,CCCCCCCCCCOc1ccc(C#Cc2cc3c(C#Cc4ccc(OCCCCCCCCCC)cc4)c(C#Cc4ccc(OCCCCCCCCCC)cc4)c4cc(C#Cc5ccc(OCCCCCCCCCC)cc5)cc5c(C#Cc6ccc(OCCCCCCCCCC)cc6)c(C#Cc6ccc(OCCCCCCCCCC)cc6)c(c2)c3c45)cc1,ClCCl,2.944893111638955,train
18258,O=C1C=C(NC(=O)c2cccnc2)c2ccccc2C1=O,CCO,4.626119402985075,train
9016,CCn1c2ccccc2c2cc(/C=C/C3=C(C#N)C(=C(C#N)C#N)OC3(C)C)ccc21,C1CCOC1,2.4995967741935483,train
14159,Cc1cc(/C=C/c2cccc(Oc3ccc(Cl)c(Cl)c3)c2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,2.2338738738738737,train
3836,CCCCC1(CCCC)c2cc(C#Cc3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(C#Cc3ccc4ccc5cccc6ccc3c4c56)cc21,C1CCCCC1,2.966028708133971,train
7121,CCCCn1c2ccccc2c(=O)c2cc3c(cc21)c(=O)c1cc(-c2ccc(C=C(C#N)C(=O)O)cc2)ccc1n3CCCC,CO,2.3130597014925374,train
3323,CCC1=C(C)C(=O)n2c1cc1c(C)cc(C)n1c2=O,c1ccccc1,2.9309692671394796,train
16786,N#CC(=Cc1ccc(-c2ccc3c(c2)C2CCCC2N3c2ccc3c(c2)Cc2ccccc2-3)o1)C(=O)O,CN(C)C=O,2.9240566037735847,train
14592,Cc1ccc(-c2c3ccc([nH]3)c3nc(c(-c4ccc([N+](=O)[O-])cc4)c4ccc([nH]4)c4ccc([nH]4)c(-c4ccc(C)cc4)c4ccc2o4)C=C3)cc1,C1CCOC1,2.786067415730337,train
16381,N#C/C(=C\C=C\C1=C2OC(c3ccccc3)=CC(c3ccccc3)=C2CCC1)C(=O)O,ClCCl,2.0526490066225165,train
15337,Cc1ccc2nc3c(nc2c1)c(-c1ccccc1)nn3C,CC#N,2.9309692671394796,train
13126,COc1ccc2c(-c3nc(-c4cccc(C)c4)no3)cc(=O)oc2c1,ClC(Cl)Cl,3.076426799007444,train
4197,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C#Cc3ccc(C#Cc4ccc5c(c4)C(CCCCCCCC)(CCCCCCCC)c4ccccc4-5)c4nsnc34)cc21,Cc1ccccc1,2.8113378684807255,train
14149,Cc1cc(/C=C/c2cccc(C(=O)O)c2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,2.2419529837251355,train
10598,CN1C(=CC=Cc2nc3nc4ccccc4nc3s2)C(C)(C)c2ccccc21,CO,2.339245283018868,train
18576,O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccncc1)c64)C(=O)N(c1ccncc1)C5=O,C1COCCO1,2.3615238095238094,train
10752,CNc1cccc2c1C(=O)c1ccccc1-2,c1ccccc1,2.786067415730337,train
11208,COC(=O)c1cc2c3ccccc3n(C)c2c(-c2nc3cc(C(=O)c4ccccc4)ccc3[nH]2)n1,ClC(Cl)Cl,3.195443181525297,train
9701,CN(C)c1ccc(/C=C/c2cnc3ccccc3n2)cc1,ClCCl,2.9035128805620607,train
4097,CCCCCCCCC(CCCCCC)Cn1c2c3ccccc3sc2c2sc3cc(-c4sc(/C=C(\C#N)C(=O)O)cc4CCCCCC)ccc3c21,C1CCOC1,2.5046464646464646,train
15175,Cc1ccc(N2c3ccc(/C=C/C4=C/C(=C(\C#N)C(=O)O)CCC4)cc3C3CCCC32)cc1,ClCCl,2.3304511278195488,train
6695,CCCCOC(=O)c1cc(Cl)c2c3c(Cl)cc4c5c(cc(Cl)c(c6c(Oc7ccc(C(=O)OC)cc7)cc(C(=O)OCCCC)c1c26)c53)C(=O)N(c1c(C(C)C)cccc1C(C)C)C4=O,Cc1ccccc1,2.4453648915187376,train
17397,N#Cc1ccc(N(c2ccc(C#N)cc2)c2ccc3c4cccc5c(N(c6ccc(C#N)cc6)c6ccc(C#N)cc6)ccc(c6cccc2c63)c54)cc1,C1CCOC1,2.7429203539823006,train
10290,CN(C)c1ccc2nc(-c3ccc(C(=O)O)cc3)sc2c1,CO,3.2885941644562333,train
7934,CCN1/C(=C\C2=C([O-])/C(=C/C3=[N+](CC)c4c(ccc5ccc(C)nc45)C3(C)C)C2=O)C(C)(C)c2ccc3ccc(C)nc3c21,CS(C)=O,1.80992700729927,train
7739,CCN(CC)c1ccc2cc(/C(Cl)=C/C=C/C(=C(C#N)C#N)c3ccc4c(c3)c3ccccc3n4CC)c(=O)oc2c1,CN(C)C=O,2.3304511278195488,train
3470,CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccccc3)(Oc3ccccc3-4)[N+]2=C1C,Cc1ccccc1,1.9710651828298886,train
14583,Cc1ccc(-c2c3cc(C=O)ccc3nn2C)o1,CC#N,3.3690217391304347,train
20178,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,O=S1(=O)CCCC1,1.9079850303877433,train
15025,Cc1ccc(C2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)c3ccccc32)[nH]1,Cc1ccccc1,2.025816993464052,train
10676,CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,ClC(Cl)Cl,2.7224418093983314,train
11884,COc1cc(OC)c(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)c(OC)c1,CC#N,2.4746506986027943,train
21051,c1ccc2cc3c(cc2c1)oc1c2oc4cc5ccccc5cc4c2c2ccccc2c31,C1CCOC1,3.1387341772151895,train
14248,Cc1cc(C)c(-c2c3ccccc3c3ccc4cc5c(-c6c(C)cc(C)cc6C)c6ccccc6c6ccc7cc2c3c4c7c56)c(C)c1,ClCCl,2.042504118616145,train
6433,CCCCN(CCCC)c1ccc(C#Cc2cc(C#Cc3ccc(C(F)(F)F)cc3)c(C#Cc3ccc(N(CCCC)CCCC)cc3)cc2C#Cc2ccc(C(F)(F)F)cc2)cc1,ClCCl,2.830593607305936,train
20663,c1ccc(-n2cccc2)cc1,ClC(Cl)Cl,3.999354838709677,train
17365,N#Cc1ccc(/N=N/c2cc3c4c(c2)CCCN4CCC3)cc1,CCOC(C)=O,2.545790554414784,train
19300,O=c1[nH]c2ccccc2[nH]1,CCO,4.427821720283381,train
6556,CCCCN1[C@H]2CC[C@@H]([C@H]3CC[C@@H]4[C@H]5CC[C@H]([C@H]6CC[C@@H](/C=C(\C#N)C(=O)O)S6)C[C@@H]5C5(OCCO5)C5(OCCO5)[C@@H]4C3)C[C@H]2S[C@H]2CCCC[C@H]21,ClCCl,2.6952173913043476,train
20471,c1ccc(-c2nc(-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cn3)oc2-c2ccccc2)cc1,CCCCOCCCC,3.6898809523809524,train
2992,CC1c2ccccc2-c2cc3c(C#C[Si](C)(C)C)c4ccccc4c(C#C[Si](C)(C)C)c3cc21,ClCCl,2.7188596491228068,train
15566,Cc1nc2c(cc3c4c(cccc42)C(=O)OC3=O)o1,CCO,3.4438888888888886,train
11711,COc1cc(-c2cnc(-c3cnc4ccccc4c3)o2)cc(OC)c1OC,ClCCl,3.5121813031161473,train
11140,COC(=O)c1c2ccccc2nc2ccccc12,C1COCCO1,3.434349030470914,train
9119,CCn1c2ccccc2c2cc(N(c3ccc4c(c3)C(CC)(CC)c3ccccc3-4)c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc(-c6ccc(/C=C(\C#N)C(=O)O)s6)s5)ccc3-4)ccc21,C1CCOC1,2.6211416490486257,train
20256,c1cc2c3c(cccc3c1)C(N1CCOCCNCCOCCOCC1)=N2,CC#N,2.9035128805620607,train
2943,CC1CC=C(c2ccc(-c3cccs3)s2)CC1,C1CCOC1,3.6357771260997067,train
8187,CCOC(=O)/C=C/C1=[N+]2C(=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(=O)OCC)n3[B-]2(F)F)C=C1,ClCCl,2.090725126475548,train
13559,COc1ccccc1C=CC=NN=Cc1ccc([N+](=O)[O-])cc1,C1COCCO1,3.4438888888888886,train
19673,Oc1ccc2ncccc2c1,Cc1ccccc1,3.7343373493975904,train
3533,CCCC(=O)c1c2c(c(C(=O)CCC)c3c1OC(CC(=O)OC)(C(=O)O)O3)OCO2,CCO,2.786067415730337,train
9785,CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(C#N)cc3)C2=O)cc1,Clc1ccccc1Cl,2.6662365591397847,train
11648,COc1c(/C=N/Nc2ccc(C#N)cc2)ccc2ccccc12,ClC(Cl)Cl,3.22025974025974,train
11048,COC(=O)CCN(CCNc1ccc2c3n(c(=O)c4cccc1c42)CCN=3)CCC(=O)OC,ClC(Cl)Cl,2.8699074074074074,train
408,C(=Cc1ccc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nsnc12)c1ccc(N(c2ccccc2)c2ccccc2)cc1,CN(C)C=O,3.170843989769821,train
2153,CC1(C)Cc2c(c3ccccc3c3nc4c(nc23)c2c(c3ccccc34)OC(C)(C)C2)O1,CC#N,2.725080399911162,train
7502,CCN(CC)c1ccc(N=Nc2nc3ccc(C)cc3s2)c(O)c1,CO,2.3304511278195488,train
6504,CCCCN1C(=O)C(=Cc2cc3sc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3s2)C(C)=C(C#N)C1=O,ClC(Cl)Cl,2.171278458844133,train
8753,CC[n+]1c(/C=C/c2c([O-])ccc3ccc(=O)oc23)sc2ccccc21,ClCCl,2.0747791239185975,train
4400,CCCCCCCCCCCCOc1cc2c3cc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)cc3c3c(cc(OCCCCCCCCCCCC)c4nc5cc(C#Cc6ccc(CCCCCCCCCC)cc6)c(C#Cc6ccc(CCCCCCCCCC)cc6)cc5nc43)c2cc1OCCCCCCCCCCCC,ClC(Cl)Cl,2.572199170124481,train
5532,CCCCCCOc1ccc(N(c2ccc(/C=C/c3cc4c(s3)c3sc(/C=C(\C#N)C(=O)O)cc3n4-c3ccc(OCCCCCC)cc3)cc2)c2ccc(OCCCCCC)cc2)cc1,ClCCl,2.4027131782945736,train
7477,CCN(CC)c1ccc(C=C(C#N)c2ccc(-c3nc4cc(C(=O)O)ccc4[nH]3)s2)cc1,CN(C)C=O,2.6952173913043476,train
16692,N#C/C(=C\c1cn(-c2ccccc2)nc1-c1ccccc1)c1nc2ccccc2s1,ClCCl,3.262631578947368,train
10774,CNc1ncnc2cc(-c3ccc(N(C)C)cc3)n3nc(-c4ccc(N(C)C)cc4)cc3c12,ClCCl,3.5221590909090907,train
21116,c1csc(-c2ccc(-c3cccs3)s2)c1,CC#N,3.5321937321937322,train
15815,Cn1nc(-c2ccccc2)c2nc3cc(F)ccc3nc21,CC#N,2.9240566037735847,train
10084,CN(C)c1ccc(C2=Nc3scc(-c4ccc(C#N)cc4)[n+]3[B-](F)(F)O2)cc1,CC#N,3.01654501216545,train
2702,CC1=CC(C)=[N+]2C1=Cc1ccc(/C=C/c3ccc(CCl)cc3)n1[B-]2(F)F,CO,2.2139285714285712,train
4417,CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=C(C#N)C#N,ClCCl,2.545790554414784,train
9038,CCn1c2ccccc2c2cc(/C=C/c3cc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)ncn3)ccc21,C1CCOC1,3.1229219143576823,train
3947,CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(C#N)cc4)ccc(c23)C1=O,CCCCCCCCCCCCCC,3.480628860190904,train
9876,CN(C)c1ccc(C#Cc2ccc(C=C(C#N)C(=O)O)cc2)cc1,ClCCl,2.8699074074074074,train
735,CC(=O)Nc1ccc(C2=C/C(=C\c3ccc([N+](=O)[O-])cc3)C(=O)O2)cc1,C1COCCO1,2.830593607305936,train
19011,O=S(=O)(c1ccccc1)c1ccc(-c2ccc3c(c2)c2cc(-c4ccc(S(=O)(=O)c5ccccc5)cc4)ccc2n3-c2ccccc2)cc1,Cc1ccccc1,3.646470588235294,train
13038,COc1ccc(N(c2ccc(OC)cc2)c2sc(-c3ccc(Cl)cc3)nc2-c2ccccc2)cc1,ClC(Cl)Cl,3.15470737913486,train
9128,CCn1c2ccccc2c2ccc(-n3c4ccccc4c4ccccc43)cc21,C1CCOC1,3.657227138643068,train
12841,COc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,CO,2.150563746747615,train
5116,CCCCCCN(CCCCCC)c1ccc2cc3cc(C(=O)CC)ccc3cc2c1,OCCO,2.6719827586206897,train
1290,CC(C)(C)c1ccc(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,CCCCCC,3.745619335347432,train
19008,O=S(=O)(c1ccccc1)c1ccc(-c2ccc3c(c2)c2cc(-c4ccc(S(=O)(=O)c5ccccc5)cc4)ccc2n3-c2ccccc2)cc1,CCCCCC,3.6145772594752184,train
13888,Cc1c(C(=O)C=Cc2ccc(OCCCN3CCN(C)CC3)cc2)nnn1-c1ccnc2cc(Cl)ccc12,CO,5.253389830508475,train
16706,N#C/C(C(=O)O)=C1/c2ccccc2-c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc21,C1CCOC1,2.2959259259259257,train
18216,O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,CCOC(C)=O,2.632271762208068,train
3455,CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](C)(Oc3ccccc3-4)[N+]2=C1C,ClCCl,1.9932475884244372,train
17788,Nc1ccccc1C(=O)O,C1CCCCC1,3.6680473372781064,train
1891,CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc3c4c(-c5ccc(C(=O)O)cc5)c5ccc6c7c(cc8c9cc(C(=O)O)ccc9c(c9ccc(c2c39)C1=O)c4c8c57)C(=O)N(c1c(C(C)C)cccc1C(C)C)C6=O,ClCCl,2.042504118616145,train
14700,Cc1ccc(-c2nc(-c3cccc(C#N)c3)[nH]c2-c2ccc(C)cc2)cc1,CO,3.9358730158730157,train
13664,CSc1ccc(-c2nc3sc4ccccc4c3s2)cc1,CS(C)=O,3.3967123287671233,train
3350,CCC1=C(C)C2=C(C)c3c(C)c(-c4csc(N5CCOCC5)n4)c(C)n3[B-](F)(F)[N+]2=C1C,C1CCOC1,2.366030534351145,train
17726,Nc1ccc2c(c1)Cc1ccccc1-2,CCCCCCC,3.9110410094637222,train
7554,CCN(CC)c1ccc2c(C#N)c(/C=C(\C#N)c3nc4ccccc4s3)c(=O)oc2c1,CCO,2.059468438538206,train
17394,N#Cc1ccc(C[C@H](N)C(=O)O)cc1,CCO,5.307752817701261,train
6253,CCCCCCn1c2ccc(/C=C(/C#N)C(=O)OCC)cc2c2cc(-c3ccc4c(c3)c3cc(/C=C(/C#N)C(=O)OCC)ccc3n4CCCCCC)ccc21,C1CCOC1,3.0387254901960783,train
21015,c1ccc2c(c1)oc1ccccc12,CCOC(C)=O,3.15470737913486,train
15315,Cc1ccc2ccc3c(c2n1)N/C(=C\C1=C([O-])/C(=C/C2=[NH+]c4c(ccc5ccc(C)nc45)C2(C)C)C1=O)C3(C)C,ClC(Cl)Cl,1.8046579330422126,train
133,C(#Cc1cccc(C#Cc2ccc(-n3c4ccccc4c4ccccc43)cc2)c1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,ClC(Cl)Cl,3.6680473372781064,train
1815,CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(C)C)cc21,CS(C)=O,2.540573770491803,train
12612,COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,C1COCCO1,3.6357771260997067,train
2043,CC1(C)CC(/C=C/c2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)=CC(=C(C#N)C#N)C1,CCO,2.987469879518072,train
10223,CN(C)c1ccc2c3c(ccc2c1)C(=O)CCC3,CS(C)=O,3.415426997245179,train
9541,CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3o2)cc1,CCCO,2.9731414868105515,train
10879,COC(=O)C(Cc1ccc2oc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc2c1)NC(=O)OC(C)(C)C,CO,3.6497232398352515,train
2998,CCC(=O)Nc1ccc(-c2c(C)c3ccc(N(CC)CC)cc3oc2=O)cc1,CO,3.228645833333333,train
2608,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(-c3ccccc3)c3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,CN(C)C=O,2.4453648915187376,train
11086,COC(=O)[C@@H]1C(=O)Oc2ccccc2[C@H]1c1c[nH]c2ccccc12,CS(C)=O,4.365492957746478,train
